split,transaction_id,state_replica,type,node_profile,active_workers,queue_length,simulator_regime,service_time_ms,actual_queue_wait_ms,completion_time_ms
train,2b85986c-be56-5f86-9581-6b2a5cf37809,0,PAYMENT,Medium,10,10,busy,33.025781,38.858697813072126,71.88447881307212
train,2b85986c-be56-5f86-9581-6b2a5cf37809,1,PAYMENT,Medium,10,22,surge,33.025781,78.53254734419953,111.55832834419954
train,2b85986c-be56-5f86-9581-6b2a5cf37809,2,PAYMENT,Medium,0,0,idle,33.025781,0.0,33.025781
train,2b951803-a57d-5612-a681-262ebe76eb44,0,CASH_OUT,High,10,2,busy,27.382882,8.956947666524956,36.339829666524956
train,2b951803-a57d-5612-a681-262ebe76eb44,1,CASH_OUT,High,10,10,busy,27.382882,34.0478895712878,61.43077157128779
train,2b951803-a57d-5612-a681-262ebe76eb44,2,CASH_OUT,High,5,0,normal,27.382882,0.0,27.382882
train,2b951803-a57d-5612-a681-262ebe76eb44,0,CASH_OUT,Low,4,0,idle,45.005049,0.0,45.005049
train,2b951803-a57d-5612-a681-262ebe76eb44,1,CASH_OUT,Low,8,0,normal,45.005049,0.0,45.005049
train,2b951803-a57d-5612-a681-262ebe76eb44,2,CASH_OUT,Low,9,0,normal,45.005049,0.0,45.005049
train,2b951803-a57d-5612-a681-262ebe76eb44,0,CASH_OUT,Medium,10,3,busy,37.214133,18.445422045136567,55.659555045136564
train,2b951803-a57d-5612-a681-262ebe76eb44,1,CASH_OUT,Medium,1,0,idle,37.214133,0.0,37.214133
train,2b951803-a57d-5612-a681-262ebe76eb44,2,CASH_OUT,Medium,10,14,surge,37.214133,51.39177074145892,88.60590374145892
train,2bc16360-50db-5aee-a61b-29068ec46191,0,CASH_OUT,High,10,6,busy,27.395116,19.989907355179287,47.385023355179285
train,2bc16360-50db-5aee-a61b-29068ec46191,1,CASH_OUT,High,2,0,idle,27.395116,0.0,27.395116
train,2bc16360-50db-5aee-a61b-29068ec46191,2,CASH_OUT,High,8,0,normal,27.395116,0.0,27.395116
train,2bc16360-50db-5aee-a61b-29068ec46191,0,CASH_OUT,Low,10,3,busy,45.795282,20.492734563623003,66.288016563623
train,2bc16360-50db-5aee-a61b-29068ec46191,1,CASH_OUT,Low,10,2,busy,45.795282,16.55291246470748,62.348194464707476
train,2bc16360-50db-5aee-a61b-29068ec46191,2,CASH_OUT,Low,10,4,busy,45.795282,19.709163417999456,65.50444541799945
train,2bc16360-50db-5aee-a61b-29068ec46191,0,CASH_OUT,Medium,10,25,surge,36.427834,95.09086145536693,131.51869545536692
train,2bc16360-50db-5aee-a61b-29068ec46191,1,CASH_OUT,Medium,7,0,normal,36.427834,0.0,36.427834
train,2bc16360-50db-5aee-a61b-29068ec46191,2,CASH_OUT,Medium,10,28,surge,36.427834,107.65957945820445,144.08741345820445
train,2c6356fa-0c31-5ba2-b738-dc93b35bebc9,0,DEBIT,High,10,23,surge,32.067271,60.93224245166775,92.99951345166775
train,2c6356fa-0c31-5ba2-b738-dc93b35bebc9,1,DEBIT,High,6,0,normal,32.067271,0.0,32.067271
train,2c6356fa-0c31-5ba2-b738-dc93b35bebc9,2,DEBIT,High,9,0,normal,32.067271,0.0,32.067271
train,2c6356fa-0c31-5ba2-b738-dc93b35bebc9,0,DEBIT,Low,0,0,idle,51.29936,0.0,51.29936
train,2c6356fa-0c31-5ba2-b738-dc93b35bebc9,1,DEBIT,Low,10,17,surge,51.29936,91.30905609609793,142.60841609609793
train,2c6356fa-0c31-5ba2-b738-dc93b35bebc9,2,DEBIT,Low,7,0,normal,51.29936,0.0,51.29936
train,2c6356fa-0c31-5ba2-b738-dc93b35bebc9,0,DEBIT,Medium,10,12,surge,40.687932,39.035442583120336,79.72337458312035
train,2c6356fa-0c31-5ba2-b738-dc93b35bebc9,1,DEBIT,Medium,3,0,idle,40.687932,0.0,40.687932
train,2c6356fa-0c31-5ba2-b738-dc93b35bebc9,2,DEBIT,Medium,8,0,normal,40.687932,0.0,40.687932
train,2ccf2e7a-abf4-57de-bead-3519274ffb90,0,DEBIT,High,6,0,normal,31.233146,0.0,31.233146
train,2ccf2e7a-abf4-57de-bead-3519274ffb90,1,DEBIT,High,10,10,busy,31.233146,33.20645479910003,64.43960079910003
train,2ccf2e7a-abf4-57de-bead-3519274ffb90,2,DEBIT,High,10,4,busy,31.233146,17.8884362038497,49.1215822038497
train,2ccf2e7a-abf4-57de-bead-3519274ffb90,0,DEBIT,Low,10,27,surge,51.54388,136.85751749640923,188.40139749640923
train,2ccf2e7a-abf4-57de-bead-3519274ffb90,1,DEBIT,Low,2,0,idle,51.54388,0.0,51.54388
train,2ccf2e7a-abf4-57de-bead-3519274ffb90,2,DEBIT,Low,10,3,busy,51.54388,10.652480596931957,62.19636059693196
train,2ccf2e7a-abf4-57de-bead-3519274ffb90,0,DEBIT,Medium,10,21,surge,40.416218,80.88659585381998,121.30281385381998
train,2ccf2e7a-abf4-57de-bead-3519274ffb90,1,DEBIT,Medium,7,0,normal,40.416218,0.0,40.416218
train,2ccf2e7a-abf4-57de-bead-3519274ffb90,2,DEBIT,Medium,10,0,busy,40.416218,3.7212359913260467,44.13745399132605
train,2ce89939-9ca1-5a33-89a0-b5bca7ee1f9c,0,CASH_OUT,High,10,21,surge,29.867501,61.698198077073755,91.56569907707376
train,2ce89939-9ca1-5a33-89a0-b5bca7ee1f9c,1,CASH_OUT,High,4,0,idle,29.867501,0.0,29.867501
train,2ce89939-9ca1-5a33-89a0-b5bca7ee1f9c,2,CASH_OUT,High,2,0,idle,29.867501,0.0,29.867501
train,2ce89939-9ca1-5a33-89a0-b5bca7ee1f9c,0,CASH_OUT,Low,10,0,busy,46.24803,6.129571228239152,52.37760122823915
train,2ce89939-9ca1-5a33-89a0-b5bca7ee1f9c,1,CASH_OUT,Low,10,0,busy,46.24803,2.736537444961952,48.984567444961954
train,2ce89939-9ca1-5a33-89a0-b5bca7ee1f9c,2,CASH_OUT,Low,10,5,busy,46.24803,31.215736770918436,77.46376677091844
train,2ce89939-9ca1-5a33-89a0-b5bca7ee1f9c,0,CASH_OUT,Medium,0,0,idle,39.578571,0.0,39.578571
train,2ce89939-9ca1-5a33-89a0-b5bca7ee1f9c,1,CASH_OUT,Medium,10,7,busy,39.578571,32.713265757657716,72.2918367576577
train,2ce89939-9ca1-5a33-89a0-b5bca7ee1f9c,2,CASH_OUT,Medium,4,0,idle,39.578571,0.0,39.578571
train,2dadc7ba-2a83-5b55-b0d1-1b4c2b782f74,0,CASH_OUT,High,10,11,surge,27.848442,31.51967240028193,59.368114400281925
train,2dadc7ba-2a83-5b55-b0d1-1b4c2b782f74,1,CASH_OUT,High,10,26,surge,27.848442,76.0518924789155,103.90033447891551
train,2dadc7ba-2a83-5b55-b0d1-1b4c2b782f74,2,CASH_OUT,High,3,0,idle,27.848442,0.0,27.848442
train,2dadc7ba-2a83-5b55-b0d1-1b4c2b782f74,0,CASH_OUT,Low,10,5,busy,49.047609,23.957601014366798,73.0052100143668
train,2dadc7ba-2a83-5b55-b0d1-1b4c2b782f74,1,CASH_OUT,Low,9,0,normal,49.047609,0.0,49.047609
train,2dadc7ba-2a83-5b55-b0d1-1b4c2b782f74,2,CASH_OUT,Low,10,7,busy,49.047609,26.917503257081247,75.96511225708124
train,2dadc7ba-2a83-5b55-b0d1-1b4c2b782f74,0,CASH_OUT,Medium,6,0,normal,36.790449,0.0,36.790449
train,2dadc7ba-2a83-5b55-b0d1-1b4c2b782f74,1,CASH_OUT,Medium,10,9,busy,36.790449,40.88881613553484,77.67926513553485
train,2dadc7ba-2a83-5b55-b0d1-1b4c2b782f74,2,CASH_OUT,Medium,6,0,normal,36.790449,0.0,36.790449
train,2e1b4eba-37ce-5d1a-9a3c-40677efa55ce,0,CASH_OUT,High,10,5,busy,28.008974,20.04984806470282,48.058822064702824
train,2e1b4eba-37ce-5d1a-9a3c-40677efa55ce,1,CASH_OUT,High,10,7,busy,28.008974,25.6432087300439,53.6521827300439
train,2e1b4eba-37ce-5d1a-9a3c-40677efa55ce,2,CASH_OUT,High,7,0,normal,28.008974,0.0,28.008974
train,2e1b4eba-37ce-5d1a-9a3c-40677efa55ce,0,CASH_OUT,Low,9,0,normal,48.003698,0.0,48.003698
train,2e1b4eba-37ce-5d1a-9a3c-40677efa55ce,1,CASH_OUT,Low,10,6,busy,48.003698,28.107384915210094,76.11108291521009
train,2e1b4eba-37ce-5d1a-9a3c-40677efa55ce,2,CASH_OUT,Low,3,0,idle,48.003698,0.0,48.003698
train,2e1b4eba-37ce-5d1a-9a3c-40677efa55ce,0,CASH_OUT,Medium,10,3,busy,36.647029,10.995541204803583,47.64257020480359
train,2e1b4eba-37ce-5d1a-9a3c-40677efa55ce,1,CASH_OUT,Medium,8,0,normal,36.647029,0.0,36.647029
train,2e1b4eba-37ce-5d1a-9a3c-40677efa55ce,2,CASH_OUT,Medium,10,3,busy,36.647029,16.036313531657164,52.68334253165717
train,2edc9143-e848-5790-a928-f3b25a763c8b,0,CASH_OUT,High,8,0,normal,28.133558,0.0,28.133558
train,2edc9143-e848-5790-a928-f3b25a763c8b,1,CASH_OUT,High,10,8,busy,28.133558,18.831655132793312,46.96521313279331
train,2edc9143-e848-5790-a928-f3b25a763c8b,2,CASH_OUT,High,10,3,busy,28.133558,13.365976199288072,41.49953419928807
train,2edc9143-e848-5790-a928-f3b25a763c8b,0,CASH_OUT,Low,10,5,busy,45.796533,38.50415204664515,84.30068504664516
train,2edc9143-e848-5790-a928-f3b25a763c8b,1,CASH_OUT,Low,3,0,idle,45.796533,0.0,45.796533
train,2edc9143-e848-5790-a928-f3b25a763c8b,2,CASH_OUT,Low,8,0,normal,45.796533,0.0,45.796533
train,2edc9143-e848-5790-a928-f3b25a763c8b,0,CASH_OUT,Medium,10,22,surge,38.033426,92.75480305152391,130.7882290515239
train,2edc9143-e848-5790-a928-f3b25a763c8b,1,CASH_OUT,Medium,9,0,normal,38.033426,0.0,38.033426
train,2edc9143-e848-5790-a928-f3b25a763c8b,2,CASH_OUT,Medium,10,28,surge,38.033426,114.19371292879549,152.22713892879548
train,2f066c91-12ff-522e-8288-1aed3b49b1cb,0,DEBIT,High,10,3,busy,30.848756,14.11782112211427,44.96657712211427
train,2f066c91-12ff-522e-8288-1aed3b49b1cb,1,DEBIT,High,10,28,surge,30.848756,84.31206291501032,115.16081891501031
train,2f066c91-12ff-522e-8288-1aed3b49b1cb,2,DEBIT,High,7,0,normal,30.848756,0.0,30.848756
train,2f066c91-12ff-522e-8288-1aed3b49b1cb,0,DEBIT,Low,10,5,busy,50.376475,27.20035981149477,77.57683481149476
train,2f066c91-12ff-522e-8288-1aed3b49b1cb,1,DEBIT,Low,10,3,busy,50.376475,25.92585456922625,76.30232956922625
train,2f066c91-12ff-522e-8288-1aed3b49b1cb,2,DEBIT,Low,10,1,busy,50.376475,5.249152984917467,55.625627984917465
train,2f066c91-12ff-522e-8288-1aed3b49b1cb,0,DEBIT,Medium,2,0,idle,40.716778,0.0,40.716778
train,2f066c91-12ff-522e-8288-1aed3b49b1cb,1,DEBIT,Medium,5,0,normal,40.716778,0.0,40.716778
train,2f066c91-12ff-522e-8288-1aed3b49b1cb,2,DEBIT,Medium,8,0,normal,40.716778,0.0,40.716778
train,2f2d1543-4a6d-56ff-a637-f74f4688b0a3,0,PAYMENT,High,4,0,idle,24.201001,0.0,24.201001
train,2f2d1543-4a6d-56ff-a637-f74f4688b0a3,1,PAYMENT,High,8,0,normal,24.201001,0.0,24.201001
train,2f2d1543-4a6d-56ff-a637-f74f4688b0a3,2,PAYMENT,High,4,0,idle,24.201001,0.0,24.201001
train,2f2d1543-4a6d-56ff-a637-f74f4688b0a3,0,PAYMENT,Low,10,9,busy,41.453947,43.575226540887535,85.02917354088754
train,2f2d1543-4a6d-56ff-a637-f74f4688b0a3,1,PAYMENT,Low,10,28,surge,41.453947,128.3753036477696,169.8292506477696
train,2f2d1543-4a6d-56ff-a637-f74f4688b0a3,2,PAYMENT,Low,1,0,idle,41.453947,0.0,41.453947
train,2f2d1543-4a6d-56ff-a637-f74f4688b0a3,0,PAYMENT,Medium,9,0,normal,30.952205,0.0,30.952205
train,2f2d1543-4a6d-56ff-a637-f74f4688b0a3,1,PAYMENT,Medium,4,0,idle,30.952205,0.0,30.952205
train,2f2d1543-4a6d-56ff-a637-f74f4688b0a3,2,PAYMENT,Medium,6,0,normal,30.952205,0.0,30.952205
train,304d6b71-cb7d-517e-a03e-61cf8005c452,0,PAYMENT,High,2,0,idle,25.984489,0.0,25.984489
train,304d6b71-cb7d-517e-a03e-61cf8005c452,1,PAYMENT,High,2,0,idle,25.984489,0.0,25.984489
train,304d6b71-cb7d-517e-a03e-61cf8005c452,2,PAYMENT,High,0,0,idle,25.984489,0.0,25.984489
train,304d6b71-cb7d-517e-a03e-61cf8005c452,0,PAYMENT,Low,5,0,normal,39.899204,0.0,39.899204
train,304d6b71-cb7d-517e-a03e-61cf8005c452,1,PAYMENT,Low,1,0,idle,39.899204,0.0,39.899204
train,304d6b71-cb7d-517e-a03e-61cf8005c452,2,PAYMENT,Low,5,0,normal,39.899204,0.0,39.899204
train,304d6b71-cb7d-517e-a03e-61cf8005c452,0,PAYMENT,Medium,2,0,idle,31.166002,0.0,31.166002
train,304d6b71-cb7d-517e-a03e-61cf8005c452,1,PAYMENT,Medium,10,9,busy,31.166002,29.5912875860385,60.757289586038496
train,304d6b71-cb7d-517e-a03e-61cf8005c452,2,PAYMENT,Medium,5,0,normal,31.166002,0.0,31.166002
train,3056b961-e4e3-5b45-8b11-9ba18bda6832,0,CASH_OUT,High,5,0,normal,27.376588,0.0,27.376588
train,3056b961-e4e3-5b45-8b11-9ba18bda6832,1,CASH_OUT,High,10,25,surge,27.376588,66.0864620780148,93.4630500780148
train,3056b961-e4e3-5b45-8b11-9ba18bda6832,2,CASH_OUT,High,6,0,normal,27.376588,0.0,27.376588
train,3056b961-e4e3-5b45-8b11-9ba18bda6832,0,CASH_OUT,Low,10,7,busy,46.356719,36.121812542076235,82.47853154207624
train,3056b961-e4e3-5b45-8b11-9ba18bda6832,1,CASH_OUT,Low,10,8,busy,46.356719,35.37864249609429,81.73536149609428
train,3056b961-e4e3-5b45-8b11-9ba18bda6832,2,CASH_OUT,Low,10,28,surge,46.356719,120.52160290153495,166.87832190153495
train,3056b961-e4e3-5b45-8b11-9ba18bda6832,0,CASH_OUT,Medium,10,9,busy,38.39379,30.23156853819194,68.62535853819195
train,3056b961-e4e3-5b45-8b11-9ba18bda6832,1,CASH_OUT,Medium,10,6,busy,38.39379,19.12778309760517,57.52157309760517
train,3056b961-e4e3-5b45-8b11-9ba18bda6832,2,CASH_OUT,Medium,3,0,idle,38.39379,0.0,38.39379
train,30842c92-9a8c-5787-a0eb-aab7844acb01,0,PAYMENT,High,6,0,normal,23.964516,0.0,23.964516
train,30842c92-9a8c-5787-a0eb-aab7844acb01,1,PAYMENT,High,10,17,surge,23.964516,51.539989461769004,75.504505461769
train,30842c92-9a8c-5787-a0eb-aab7844acb01,2,PAYMENT,High,1,0,idle,23.964516,0.0,23.964516
train,30842c92-9a8c-5787-a0eb-aab7844acb01,0,PAYMENT,Low,6,0,normal,38.966213,0.0,38.966213
train,30842c92-9a8c-5787-a0eb-aab7844acb01,1,PAYMENT,Low,10,26,surge,38.966213,124.51137291729712,163.47758591729712
train,30842c92-9a8c-5787-a0eb-aab7844acb01,2,PAYMENT,Low,10,20,surge,38.966213,87.75540374266421,126.72161674266422
train,30842c92-9a8c-5787-a0eb-aab7844acb01,0,PAYMENT,Medium,10,0,busy,32.005811,5.182275728663176,37.18808672866318
train,30842c92-9a8c-5787-a0eb-aab7844acb01,1,PAYMENT,Medium,10,9,busy,32.005811,38.91463338779972,70.92044438779972
train,30842c92-9a8c-5787-a0eb-aab7844acb01,2,PAYMENT,Medium,10,9,busy,32.005811,31.36525548377621,63.37106648377621
train,314a3933-a222-5e37-b782-eef32559529c,0,DEBIT,High,2,0,idle,31.161507,0.0,31.161507
train,314a3933-a222-5e37-b782-eef32559529c,1,DEBIT,High,10,9,busy,31.161507,24.39364361598466,55.55515061598466
train,314a3933-a222-5e37-b782-eef32559529c,2,DEBIT,High,7,0,normal,31.161507,0.0,31.161507
train,314a3933-a222-5e37-b782-eef32559529c,0,DEBIT,Low,6,0,normal,51.026492,0.0,51.026492
train,314a3933-a222-5e37-b782-eef32559529c,1,DEBIT,Low,10,8,busy,51.026492,42.23381738556656,93.26030938556656
train,314a3933-a222-5e37-b782-eef32559529c,2,DEBIT,Low,10,16,surge,51.026492,81.05198598337489,132.07847798337488
train,314a3933-a222-5e37-b782-eef32559529c,0,DEBIT,Medium,10,4,busy,40.224561,11.47260098038437,51.69716198038437
train,314a3933-a222-5e37-b782-eef32559529c,1,DEBIT,Medium,10,5,busy,40.224561,17.907616544505533,58.13217754450554
train,314a3933-a222-5e37-b782-eef32559529c,2,DEBIT,Medium,10,28,surge,40.224561,114.64696238119654,154.87152338119654
train,31e6944c-29b7-55d1-8487-5d2d17ef3627,0,DEBIT,High,5,0,normal,32.769711,0.0,32.769711
train,31e6944c-29b7-55d1-8487-5d2d17ef3627,1,DEBIT,High,10,9,busy,32.769711,30.963307102772298,63.7330181027723
train,31e6944c-29b7-55d1-8487-5d2d17ef3627,2,DEBIT,High,10,8,busy,32.769711,24.55696456761343,57.326675567613435
train,31e6944c-29b7-55d1-8487-5d2d17ef3627,0,DEBIT,Low,5,0,normal,52.096379,0.0,52.096379
train,31e6944c-29b7-55d1-8487-5d2d17ef3627,1,DEBIT,Low,9,0,normal,52.096379,0.0,52.096379
train,31e6944c-29b7-55d1-8487-5d2d17ef3627,2,DEBIT,Low,10,4,busy,52.096379,27.755356122840237,79.85173512284024
train,31e6944c-29b7-55d1-8487-5d2d17ef3627,0,DEBIT,Medium,6,0,normal,41.438373,0.0,41.438373
train,31e6944c-29b7-55d1-8487-5d2d17ef3627,1,DEBIT,Medium,5,0,normal,41.438373,0.0,41.438373
train,31e6944c-29b7-55d1-8487-5d2d17ef3627,2,DEBIT,Medium,10,1,busy,41.438373,14.17527095216493,55.61364395216493
train,3202960b-2340-5c6b-beb1-f97e53d3a33c,0,CASH_OUT,High,10,25,surge,31.079964,78.27452177743244,109.35448577743244
train,3202960b-2340-5c6b-beb1-f97e53d3a33c,1,CASH_OUT,High,9,0,normal,31.079964,0.0,31.079964
train,3202960b-2340-5c6b-beb1-f97e53d3a33c,2,CASH_OUT,High,9,0,normal,31.079964,0.0,31.079964
train,3202960b-2340-5c6b-beb1-f97e53d3a33c,0,CASH_OUT,Low,3,0,idle,47.411077,0.0,47.411077
train,3202960b-2340-5c6b-beb1-f97e53d3a33c,1,CASH_OUT,Low,10,1,busy,47.411077,9.238529703605261,56.64960670360526
train,3202960b-2340-5c6b-beb1-f97e53d3a33c,2,CASH_OUT,Low,5,0,normal,47.411077,0.0,47.411077
train,3202960b-2340-5c6b-beb1-f97e53d3a33c,0,CASH_OUT,Medium,7,0,normal,39.350934,0.0,39.350934
train,3202960b-2340-5c6b-beb1-f97e53d3a33c,1,CASH_OUT,Medium,10,10,busy,39.350934,37.75129022115682,77.10222422115683
train,3202960b-2340-5c6b-beb1-f97e53d3a33c,2,CASH_OUT,Medium,6,0,normal,39.350934,0.0,39.350934
train,322d8ba1-bcc4-5621-9019-97052c2ff222,0,TRANSFER,High,8,0,normal,34.858527,0.0,34.858527
train,322d8ba1-bcc4-5621-9019-97052c2ff222,1,TRANSFER,High,10,19,surge,34.858527,54.20182029614443,89.06034729614444
train,322d8ba1-bcc4-5621-9019-97052c2ff222,2,TRANSFER,High,10,1,busy,34.858527,2.8849153647113828,37.743442364711385
train,322d8ba1-bcc4-5621-9019-97052c2ff222,0,TRANSFER,Low,5,0,normal,59.607259,0.0,59.607259
train,322d8ba1-bcc4-5621-9019-97052c2ff222,1,TRANSFER,Low,9,0,normal,59.607259,0.0,59.607259
train,322d8ba1-bcc4-5621-9019-97052c2ff222,2,TRANSFER,Low,10,4,busy,59.607259,18.00801963413135,77.61527863413136
train,322d8ba1-bcc4-5621-9019-97052c2ff222,0,TRANSFER,Medium,5,0,normal,45.646443,0.0,45.646443
train,322d8ba1-bcc4-5621-9019-97052c2ff222,1,TRANSFER,Medium,7,0,normal,45.646443,0.0,45.646443
train,322d8ba1-bcc4-5621-9019-97052c2ff222,2,TRANSFER,Medium,10,6,busy,45.646443,18.556422509734485,64.20286550973448
train,328112ef-2473-5750-921e-45a755320dd9,0,PAYMENT,High,10,24,surge,25.03955,72.73501736039327,97.77456736039326
train,328112ef-2473-5750-921e-45a755320dd9,1,PAYMENT,High,9,0,normal,25.03955,0.0,25.03955
train,328112ef-2473-5750-921e-45a755320dd9,2,PAYMENT,High,10,4,busy,25.03955,9.912210745001882,34.95176074500188
train,328112ef-2473-5750-921e-45a755320dd9,0,PAYMENT,Low,10,2,busy,39.587696,13.585133808995975,53.17282980899598
train,328112ef-2473-5750-921e-45a755320dd9,1,PAYMENT,Low,7,0,normal,39.587696,0.0,39.587696
train,328112ef-2473-5750-921e-45a755320dd9,2,PAYMENT,Low,9,0,normal,39.587696,0.0,39.587696
train,328112ef-2473-5750-921e-45a755320dd9,0,PAYMENT,Medium,10,11,surge,31.446071,50.2382360574454,81.6843070574454
train,328112ef-2473-5750-921e-45a755320dd9,1,PAYMENT,Medium,2,0,idle,31.446071,0.0,31.446071
train,328112ef-2473-5750-921e-45a755320dd9,2,PAYMENT,Medium,1,0,idle,31.446071,0.0,31.446071
train,34da903f-7e56-5c94-841c-fec284510882,0,DEBIT,High,3,0,idle,33.250813,0.0,33.250813
train,34da903f-7e56-5c94-841c-fec284510882,1,DEBIT,High,4,0,idle,33.250813,0.0,33.250813
train,34da903f-7e56-5c94-841c-fec284510882,2,DEBIT,High,8,0,normal,33.250813,0.0,33.250813
train,34da903f-7e56-5c94-841c-fec284510882,0,DEBIT,Low,3,0,idle,50.75524,0.0,50.75524
train,34da903f-7e56-5c94-841c-fec284510882,1,DEBIT,Low,1,0,idle,50.75524,0.0,50.75524
train,34da903f-7e56-5c94-841c-fec284510882,2,DEBIT,Low,10,9,busy,50.75524,38.464657656076135,89.21989765607614
train,34da903f-7e56-5c94-841c-fec284510882,0,DEBIT,Medium,10,11,surge,39.739866,48.42525542825892,88.16512142825891
train,34da903f-7e56-5c94-841c-fec284510882,1,DEBIT,Medium,5,0,normal,39.739866,0.0,39.739866
train,34da903f-7e56-5c94-841c-fec284510882,2,DEBIT,Medium,9,0,normal,39.739866,0.0,39.739866
train,34e3c383-4ecc-533f-8dbc-5e473272df2a,0,TRANSFER,High,10,10,busy,36.72191,33.25187517024719,69.9737851702472
train,34e3c383-4ecc-533f-8dbc-5e473272df2a,1,TRANSFER,High,10,22,surge,36.72191,72.97134477976954,109.69325477976955
train,34e3c383-4ecc-533f-8dbc-5e473272df2a,2,TRANSFER,High,7,0,normal,36.72191,0.0,36.72191
train,34e3c383-4ecc-533f-8dbc-5e473272df2a,0,TRANSFER,Low,0,0,idle,57.980578,0.0,57.980578
train,34e3c383-4ecc-533f-8dbc-5e473272df2a,1,TRANSFER,Low,8,0,normal,57.980578,0.0,57.980578
train,34e3c383-4ecc-533f-8dbc-5e473272df2a,2,TRANSFER,Low,8,0,normal,57.980578,0.0,57.980578
train,34e3c383-4ecc-533f-8dbc-5e473272df2a,0,TRANSFER,Medium,2,0,idle,47.396759,0.0,47.396759
train,34e3c383-4ecc-533f-8dbc-5e473272df2a,1,TRANSFER,Medium,2,0,idle,47.396759,0.0,47.396759
train,34e3c383-4ecc-533f-8dbc-5e473272df2a,2,TRANSFER,Medium,3,0,idle,47.396759,0.0,47.396759
train,34f66708-03e7-54ce-96bd-68fb55af9d91,0,DEBIT,High,3,0,idle,30.573995,0.0,30.573995
train,34f66708-03e7-54ce-96bd-68fb55af9d91,1,DEBIT,High,1,0,idle,30.573995,0.0,30.573995
train,34f66708-03e7-54ce-96bd-68fb55af9d91,2,DEBIT,High,7,0,normal,30.573995,0.0,30.573995
train,34f66708-03e7-54ce-96bd-68fb55af9d91,0,DEBIT,Low,6,0,normal,52.482758,0.0,52.482758
train,34f66708-03e7-54ce-96bd-68fb55af9d91,1,DEBIT,Low,10,8,busy,52.482758,40.35298608618032,92.83574408618031
train,34f66708-03e7-54ce-96bd-68fb55af9d91,2,DEBIT,Low,6,0,normal,52.482758,0.0,52.482758
train,34f66708-03e7-54ce-96bd-68fb55af9d91,0,DEBIT,Medium,10,6,busy,40.450687,22.706337758385366,63.15702475838537
train,34f66708-03e7-54ce-96bd-68fb55af9d91,1,DEBIT,Medium,10,21,surge,40.450687,78.6248393757706,119.07552637577061
train,34f66708-03e7-54ce-96bd-68fb55af9d91,2,DEBIT,Medium,7,0,normal,40.450687,0.0,40.450687
train,3538eb3d-c151-5982-83dd-d4b0f95ca975,0,TRANSFER,High,10,25,surge,36.68988,68.20106072651694,104.89094072651694
train,3538eb3d-c151-5982-83dd-d4b0f95ca975,1,TRANSFER,High,9,0,normal,36.68988,0.0,36.68988
train,3538eb3d-c151-5982-83dd-d4b0f95ca975,2,TRANSFER,High,10,9,busy,36.68988,25.730513742540815,62.42039374254082
train,3538eb3d-c151-5982-83dd-d4b0f95ca975,0,TRANSFER,Low,2,0,idle,60.375685,0.0,60.375685
train,3538eb3d-c151-5982-83dd-d4b0f95ca975,1,TRANSFER,Low,10,9,busy,60.375685,40.81753798123506,101.19322298123507
train,3538eb3d-c151-5982-83dd-d4b0f95ca975,2,TRANSFER,Low,6,0,normal,60.375685,0.0,60.375685
train,3538eb3d-c151-5982-83dd-d4b0f95ca975,0,TRANSFER,Medium,4,0,idle,46.282121,0.0,46.282121
train,3538eb3d-c151-5982-83dd-d4b0f95ca975,1,TRANSFER,Medium,4,0,idle,46.282121,0.0,46.282121
train,3538eb3d-c151-5982-83dd-d4b0f95ca975,2,TRANSFER,Medium,9,0,normal,46.282121,0.0,46.282121
train,35d1cc07-98f9-5f64-9129-0e64179d3650,0,CASH_OUT,High,10,4,busy,27.589055,15.563465120263928,43.15252012026393
train,35d1cc07-98f9-5f64-9129-0e64179d3650,1,CASH_OUT,High,10,13,surge,27.589055,39.875927264685195,67.46498226468519
train,35d1cc07-98f9-5f64-9129-0e64179d3650,2,CASH_OUT,High,8,0,normal,27.589055,0.0,27.589055
train,35d1cc07-98f9-5f64-9129-0e64179d3650,0,CASH_OUT,Low,10,3,busy,47.518069,24.210988845149256,71.72905784514926
train,35d1cc07-98f9-5f64-9129-0e64179d3650,1,CASH_OUT,Low,10,20,surge,47.518069,87.80334630052589,135.32141530052587
train,35d1cc07-98f9-5f64-9129-0e64179d3650,2,CASH_OUT,Low,10,26,surge,47.518069,122.0532049130178,169.5712739130178
train,35d1cc07-98f9-5f64-9129-0e64179d3650,0,CASH_OUT,Medium,1,0,idle,39.306733,0.0,39.306733
train,35d1cc07-98f9-5f64-9129-0e64179d3650,1,CASH_OUT,Medium,7,0,normal,39.306733,0.0,39.306733
train,35d1cc07-98f9-5f64-9129-0e64179d3650,2,CASH_OUT,Medium,7,0,normal,39.306733,0.0,39.306733
train,3688d699-da7c-50c3-a693-c6cced2b247a,0,TRANSFER,High,10,9,busy,36.23439,23.242667305043593,59.47705730504359
train,3688d699-da7c-50c3-a693-c6cced2b247a,1,TRANSFER,High,10,1,busy,36.23439,7.259824153676158,43.494214153676154
train,3688d699-da7c-50c3-a693-c6cced2b247a,2,TRANSFER,High,3,0,idle,36.23439,0.0,36.23439
train,3688d699-da7c-50c3-a693-c6cced2b247a,0,TRANSFER,Low,8,0,normal,57.303896,0.0,57.303896
train,3688d699-da7c-50c3-a693-c6cced2b247a,1,TRANSFER,Low,8,0,normal,57.303896,0.0,57.303896
